"""HSY""","""The Hershey Compa""",96.62,"""11/12/2014""","""3:59pm""","""+0.15 - +0.16%""","663338
"
"""HUM""","""Humana Inc. Commo""",137.30,"""11/12/2014""","""3:59pm""","""+0.86 - +0.63%""","1044609
"
"""IBM""","""International Bus""",161.96,"""11/12/2014""","""3:59pm""","""-1.34 - -0.82%""","3040143
"
"""ICE""","""Intercontinental """,221.30,"""11/12/2014""","""3:59pm""","""+0.06 - +0.03%""","776638
"
"""IFF""","""Internationa Flav""",100.10,"""11/12/2014""","""3:59pm""","""+0.31 - +0.31%""","230928
"
"""INTC""","""Intel Corporation""",33.38,"""11/12/2014""","""3:59pm""","""+0.07 - +0.21%""","19998216
"
"""INTU""","""Intuit Inc.""",89.63,"""11/12/2014""","""3:59pm""","""-1.08 - -1.19%""","1180305
"
"""IP""","""International Pap""",54.05,"""11/12/2014""","""3:59pm""","""+0.43 - +0.80%""","2190902
"
"""IPG""","""Interpublic Group""",19.43,"""11/12/2014""","""3:59pm""","""+0.06 - +0.31%""","1319688
"
"""IR""","""Ingersoll-Rand pl""",62.98,"""11/12/2014""","""3:59pm""","""-0.07 - -0.11%""","1341629
"
"""IRM""","""Iron Mountain Inc""",38.05,"""11/12/2014""","""3:59pm""","""+0.22 - +0.58%""","1212959
"
"""ISRG""","""Intuitive Surgica""",512.85,"""11/12/2014""","""3:59pm""","""-1.4901 - -0.29%""","147630
"
"""ITW""","""Illinois Tool Wor""",93.24,"""11/12/2014""","""3:59pm""","""+0.24 - +0.26%""","1140463
"
"""IVZ""","""Invesco Plc New C""",40.865,"""11/12/2014""","""3:59pm""","""-0.185 - -0.45%""","2116702
"
"""JBL""","""Jabil Circuit"," In""",21.355,"""11/12/2014""","""3:59pm""","""+0.325 - +1.55%""","2326681
"
"""JCI""","""Johnson Controls","""",49.55,"""11/12/2014""","""3:59pm""","""-0.03 - -0.06%""","3446675
"
"""JEC""","""Jacobs Engineerin""",48.385,"""11/12/2014""","""3:59pm""","""+0.805 - +1.69%""","986978
"
"""JNJ""","""Johnson & Johnson""",108.77,"""11/12/2014""","""3:59pm""","""-0.14 - -0.13%""","3653913
"
"""JNPR""","""Juniper Networks","""",20.86,"""11/12/2014""","""3:59pm""","""+0.58 - +2.86%""","9449165
"
"""JOY""","""Joy Global Inc. C""",53.75,"""11/12/2014""","""3:59pm""","""-0.32 - -0.59%""","627633
"
"""JPM""","""JP Morgan Chase &""",60.55,"""11/12/2014""","""3:59pm""","""-0.82 - -1.34%""","14560776
"
"""JWN""","""Nordstrom"," Inc. C""",72.86,"""11/12/2014""","""4:00pm""","""+2.38 - +3.38%""","2336354
"
"""K""","""Kellogg Company C""",63.67,"""11/12/2014""","""4:00pm""","""-0.08 - -0.13%""","1218787
"
"""KEY""","""KeyCorp Common St""",13.485,"""11/12/2014""","""4:00pm""","""+0.005 - +0.04%""","7462184
"
"""KIM""","""Kimco Realty Corp""",24.61,"""11/12/2014""","""4:00pm""","""-0.17 - -0.69%""","2870716
"
"""KLAC""","""KLA-Tencor Corpor""",79.72,"""11/12/2014""","""3:59pm""","""-0.47 - -0.59%""","875298
"
"""KMB""","""Kimberly-Clark Co""",113.39,"""11/12/2014""","""4:00pm""","""+0.02 - +0.02%""","1103816
"
"""KMI""","""Kinder Morgan"," In""",38.505,"""11/12/2014""","""4:00pm""","""-0.035 - -0.09%""","15400658
"
"""KMX""","""CarMax Inc""",55.88,"""11/12/2014""","""4:00pm""","""+0.14 - +0.25%""","1286172
"
"""KO""","""Coca-Cola Company""",42.705,"""11/12/2014""","""4:00pm""","""+0.195 - +0.46%""","11257943
"
"""KORS""","""Michael Kors Hold""",71.00,"""11/12/2014""","""4:00pm""","""+2.11 - +3.06%""","6361523
"
"""KR""","""Kroger Company (T""",58.37,"""11/12/2014""","""4:00pm""","""+0.275 - +0.47%""","2196244
"
"""KRFT""","""Kraft Foods Group""",57.46,"""11/12/2014""","""4:00pm""","""-0.42 - -0.73%""","2501773
"
"""KSS""","""Kohl's Corporatio""",57.91,"""11/12/2014""","""4:00pm""","""+1.68 - +2.99%""","3867493
"
"""KSU""","""Kansas City South""",123.54,"""11/12/2014""","""4:00pm""","""-1.30 - -1.04%""","578105
"
"""L""","""Loews Corporation""",43.25,"""11/12/2014""","""4:00pm""","""-0.23 - -0.53%""","607917
"
"""LB""","""L Brands"," Inc.""",77.945,"""11/12/2014""","""4:00pm""","""+1.245 - +1.62%""","1616611
"
"""LEG""","""Leggett & Platt"," """,41.445,"""11/12/2014""","""4:00pm""","""+0.145 - +0.35%""","1270364
"
"""LEN""","""Lennar Corporatio""",45.56,"""11/12/2014""","""4:00pm""","""-0.83 - -1.79%""","6094762
"
"""LH""","""Laboratory Corpor""",100.72,"""11/12/2014""","""4:00pm""","""+0.63 - +0.63%""","1819880
"
"""LLL""","""L-3 Communication""",117.21,"""11/12/2014""","""4:00pm""","""-1.49 - -1.26%""","1154504
"
"""LLTC""","""Linear Technology""",43.105,"""11/12/2014""","""4:00pm""","""-0.125 - -0.29%""","1330561
"
"""LLY""","""Eli Lilly and Com""",67.40,"""11/12/2014""","""4:00pm""","""+0.04 - +0.06%""","4070748
"
"""LM""","""Legg Mason"," Inc. """,54.02,"""11/12/2014""","""4:00pm""","""-0.36 - -0.66%""","478823
"
"""LMT""","""Lockheed Martin C""",186.86,"""11/12/2014""","""4:00pm""","""-0.26 - -0.14%""","696684
"
"""LNC""","""Lincoln National """,56.04,"""11/12/2014""","""4:00pm""","""-0.24 - -0.43%""","1421862
"
"""LO""","""Lorillard"," Inc Co""",62.09,"""11/12/2014""","""4:00pm""","""+0.19 - +0.31%""","1041735
"
"""LOW""","""Lowe's Companies","""",58.22,"""11/12/2014""","""4:00pm""","""+0.22 - +0.38%""","4781241
"
"""LRCX""","""Lam Research Corp""",78.97,"""11/12/2014""","""4:00pm""","""-1.01 - -1.26%""","1498591
"
"""LUK""","""Leucadia National""",24.445,"""11/12/2014""","""4:00pm""","""+0.075 - +0.31%""","691325
"
"""LUV""","""Southwest Airline""",39.37,"""11/12/2014""","""4:00pm""","""0.00 - 0.00%""","5804253
"
"""LYB""","""LyondellBasell In""",88.63,"""11/12/2014""","""4:00pm""","""+0.09 - +0.10%""","5006456
"
"""M""","""Macy's Inc Common""",61.59,"""11/12/2014""","""4:00pm""","""+3.00 - +5.12%""","16754115
"
"""MA""","""Mastercard Incorp""",84.34,"""11/12/2014""","""4:00pm""","""-0.25 - -0.30%""","2846195
"
"""MAC""","""Macerich Company """,68.60,"""11/12/2014""","""4:00pm""","""-0.77 - -1.11%""","745383
"
"""MAR""","""Marriott Internat""",77.295,"""11/12/2014""","""3:59pm""","""+0.155 - +0.20%""","1250909
"
"""MAS""","""Masco Corporation""",23.19,"""11/12/2014""","""4:00pm""","""-0.03 - -0.13%""","2320624
"
"""MAT""","""Mattel"," Inc.""",31.31,"""11/12/2014""","""4:00pm""","""+0.555 - +1.80%""","3076360
"
"""MCD""","""McDonald's Corpor""",95.33,"""11/12/2014""","""4:00pm""","""+0.19 - +0.20%""","2649819
"
"""MCHP""","""Microchip Technol""",43.38,"""11/12/2014""","""4:00pm""","""0.00 - 0.00%""","3749856
"
"""MCK""","""McKesson Corporat""",203.06,"""11/12/2014""","""4:00pm""","""-0.06 - -0.03%""","597044
"
"""MCO""","""Moody's Corporati""",100.09,"""11/12/2014""","""4:00pm""","""+0.78 - +0.79%""","1042927
"
"""MDLZ""","""Mondelez Internat""",37.92,"""11/12/2014""","""3:59pm""","""+0.15 - +0.40%""","5176271
"
"""MDT""","""Medtronic Inc. Co""",68.49,"""11/12/2014""","""4:00pm""","""-0.50 - -0.72%""","4087400
"
"""MET""","""MetLife"," Inc. Com""",55.11,"""11/12/2014""","""4:00pm""","""-0.05 - -0.09%""","3295312
"
"""MHFI""","""McGraw Hill Finan""",90.51,"""11/12/2014""","""4:00pm""","""+1.10 - +1.23%""","854872
"
"""MHK""","""Mohawk Industries""",143.22,"""11/12/2014""","""4:00pm""","""+0.16 - +0.11%""","362905
"
"""MJN""","""Mead Johnson Nutr""",99.61,"""11/12/2014""","""4:00pm""","""+0.35 - +0.35%""","974473
"
"""MKC""","""McCormick & Compa""",73.26,"""11/12/2014""","""4:00pm""","""+0.04 - +0.05%""","370805
"
"""MLM""","""Martin Marietta M""",126.32,"""11/12/2014""","""4:00pm""","""+0.75 - +0.60%""","577915
"
"""MMC""","""Marsh & McLennan """,56.025,"""11/12/2014""","""4:00pm""","""-0.125 - -0.22%""","1412549
"
"""MMM""","""3M Company Common""",157.68,"""11/12/2014""","""4:01pm""","""+0.57 - +0.36%""","1479206
"
"""MNK""","""Mallinckrodt plc """,92.98,"""11/12/2014""","""4:00pm""","""-0.73 - -0.78%""","559735
"
"""MNST""","""Monster Beverage """,107.90,"""11/12/2014""","""3:59pm""","""+0.89 - +0.83%""","574069
"
"""MO""","""Altria Group"," Inc""",49.34,"""11/12/2014""","""4:00pm""","""+0.06 - +0.12%""","5918491
"
"""MON""","""Monsanto Company """,118.98,"""11/12/2014""","""4:00pm""","""+0.67 - +0.57%""","4007159
"
"""MOS""","""Mosaic Company (T""",45.17,"""11/12/2014""","""4:01pm""","""+0.36 - +0.80%""","2609924
"
"""MPC""","""Marathon Petroleu""",95.00,"""11/12/2014""","""4:00pm""","""+0.37 - +0.39%""","2187068
"
"""MRK""","""Merck & Company"," """,59.31,"""11/12/2014""","""4:01pm""","""-0.06 - -0.10%""","6510463
"
"""MRO""","""Marathon Oil Corp""",32.65,"""11/12/2014""","""4:01pm""","""-0.48 - -1.45%""","7017883
"
"""MS""","""Morgan Stanley Co""",35.97,"""11/12/2014""","""4:01pm""","""+0.18 - +0.50%""","9108819
"
"""MSFT""","""Microsoft Corpora""",48.78,"""11/12/2014""","""4:00pm""","""-0.09 - -0.18%""","22374920
"
"""MSI""","""Motorola Solution""",63.715,"""11/12/2014""","""4:00pm""","""+0.165 - +0.26%""","1259761
"
"""MTB""","""M&T Bank Corporat""",125.71,"""11/12/2014""","""4:00pm""","""+0.86 - +0.69%""","554889
"
"""MU""","""Micron Technology""",32.91,"""11/12/2014""","""3:59pm""","""-0.29 - -0.87%""","13660725
"
"""MUR""","""Murphy Oil Corpor""",52.52,"""11/12/2014""","""4:01pm""","""-1.25 - -2.32%""","1630113
"
"""MWV""","""Meadwestvaco Corp""",44.51,"""11/12/2014""","""4:00pm""","""+0.18 - +0.41%""","502404
"
"""MYL""","""Mylan Inc.""",53.80,"""11/12/2014""","""4:00pm""","""+0.29 - +0.54%""","2575189
"
"""NAVI""","""Navient Corporati""",20.13,"""11/12/2014""","""4:00pm""","""-0.17 - -0.84%""","2166149
"
"""NBL""","""Noble Energy Inc.""",55.22,"""11/12/2014""","""4:01pm""","""-0.92 - -1.64%""","2680974
"
"""NBR""","""Nabors Industries""",17.24,"""11/12/2014""","""4:00pm""","""-0.13 - -0.75%""","5896764
"
"""NDAQ""","""The NASDAQ OMX Gr""",44.03,"""11/12/2014""","""4:00pm""","""-0.24 - -0.54%""","528811
"
"""NE""","""Noble Corporation""",21.54,"""11/12/2014""","""4:01pm""","""+0.30 - +1.41%""","7448405
"
"""NEE""","""NextEra Energy"," I""",103.09,"""11/12/2014""","""4:00pm""","""-1.71 - -1.63%""","2345561
"
"""NEM""","""Newmont Mining Co""",18.46,"""11/12/2014""","""4:00pm""","""-0.24 - -1.28%""","8236879
"
"""NFLX""","""Netflix"," Inc.""",383.86,"""11/12/2014""","""4:00pm""","""+1.31 - +0.34%""","1561414
"
"""NFX""","""Newfield Explorat""",33.10,"""11/12/2014""","""4:00pm""","""-0.52 - -1.55%""","2668003
"
"""NI""","""NiSource Inc Comm""",41.58,"""11/12/2014""","""4:00pm""","""-0.93 - -2.19%""","2023834
"
"""NKE""","""Nike"," Inc. Common""",95.81,"""11/12/2014""","""4:00pm""","""+0.93 - +0.98%""","2465616
"
"""NLSN""","""Nielsen N.V. Comm""",43.07,"""11/12/2014""","""4:00pm""","""+0.08 - +0.19%""","2313501
"
"""NOC""","""Northrop Grumman """,136.02,"""11/12/2014""","""4:01pm""","""-0.83 - -0.61%""","770837
"
"""NOV""","""National Oilwell """,72.98,"""11/12/2014""","""4:00pm""","""-0.12 - -0.16%""","3527144
"
"""NRG""","""NRG Energy"," Inc. """,32.44,"""11/12/2014""","""4:00pm""","""-0.72 - -2.17%""","3287832
"
"""NSC""","""Norfolk Southern """,116.65,"""11/12/2014""","""4:00pm""","""+0.02 - +0.02%""","1940959
"
"""NTAP""","""NetApp"," Inc.""",42.31,"""11/12/2014""","""4:00pm""","""+0.04 - +0.09%""","3812899
"
"""NTRS""","""Northern Trust Co""",67.86,"""11/12/2014""","""4:00pm""","""+0.28 - +0.41%""","790059
"
"""NU""","""Northeast Utiliti""",49.495,"""11/12/2014""","""4:00pm""","""-1.045 - -2.07%""","2184256
"
"""NUE""","""Nucor Corporation""",53.26,"""11/12/2014""","""4:00pm""","""-0.07 - -0.13%""","1441052
"
"""NVDA""","""NVIDIA Corporatio""",19.645,"""11/12/2014""","""4:00pm""","""-0.135 - -0.68%""","4909642
"
"""NWL""","""Newell Rubbermaid""",34.61,"""11/12/2014""","""4:00pm""","""-0.27 - -0.77%""","1415507
"
"""NWSA""","""News Corporation""",15.27,"""11/12/2014""","""4:00pm""","""+0.03 - +0.20%""","3863414
"
"""OI""","""Owens-Illinois"," I""",25.88,"""11/12/2014""","""4:02pm""","""+0.09 - +0.35%""","1316046
"
"""OKE""","""ONEOK"," Inc. Commo""",56.44,"""11/12/2014""","""4:00pm""","""+0.19 - +0.34%""","1296794
"
"""OMC""","""Omnicom Group Inc""",73.40,"""11/12/2014""","""4:01pm""","""+0.31 - +0.42%""","893651
"
"""ORCL""","""Oracle Corporatio""",40.14,"""11/12/2014""","""4:00pm""","""-0.33 - -0.82%""","9599387
"
"""ORLY""","""O'Reilly Automoti""",180.05,"""11/12/2014""","""4:00pm""","""+0.72 - +0.40%""","356307
"
"""OXY""","""Occidental Petrol""",88.58,"""11/12/2014""","""4:00pm""","""-0.53 - -0.59%""","5017444
"
"""PAYX""","""Paychex"," Inc.""",47.49,"""11/12/2014""","""4:00pm""","""+0.21 - +0.44%""","1437696
"
"""PBCT""","""People's United F""",14.865,"""11/12/2014""","""4:00pm""","""+0.015 - +0.10%""","1687259
"
"""PBI""","""Pitney Bowes Inc.""",24.65,"""11/12/2014""","""4:00pm""","""-0.10 - -0.40%""","1730883
"
"""PCAR""","""PACCAR Inc.""",66.90,"""11/12/2014""","""4:00pm""","""+0.38 - +0.57%""","1207068
"
"""PCG""","""Pacific Gas & Ele""",50.14,"""11/12/2014""","""4:00pm""","""-0.41 - -0.81%""","4106050
"
"""PCL""","""Plum Creek Timber""",40.80,"""11/12/2014""","""4:00pm""","""+0.11 - +0.27%""","1813352
"
"""PCLN""","""The Priceline Gro""",1161.00,"""11/12/2014""","""4:00pm""","""-6.36 - -0.54%""","812779
"
"""PCP""","""Precision Castpar""",226.05,"""11/12/2014""","""4:01pm""","""+0.63 - +0.28%""","834783
"
"""PDCO""","""Patterson Compani""",45.125,"""11/12/2014""","""4:00pm""","""+0.855 - +1.93%""","674764
"
"""PEG""","""Public Service En""",39.725,"""11/12/2014""","""4:00pm""","""-1.225 - -2.99%""","6068628
"
"""PEP""","""Pepsico"," Inc. Com""",97.16,"""11/12/2014""","""4:01pm""","""+0.46 - +0.48%""","3190312
"
"""PETM""","""PetSmart"," Inc""",72.77,"""11/12/2014""","""4:00pm""","""+0.20 - +0.28%""","718373
"
"""PFE""","""Pfizer"," Inc. Comm""",30.42,"""11/12/2014""","""4:02pm""","""+0.10 - +0.33%""","21400226
"
"""PFG""","""Principal Financi""",53.37,"""11/12/2014""","""4:00pm""","""-0.03 - -0.06%""","761090
"
"""PG""","""Procter & Gamble """,89.48,"""11/12/2014""","""4:00pm""","""-0.19 - -0.21%""","6209468
"
"""PGR""","""Progressive Corpo""",27.02,"""11/12/2014""","""4:00pm""","""+0.27 - +1.01%""","3185069
"
"""PH""","""Parker-Hannifin C""",128.58,"""11/12/2014""","""4:00pm""","""+0.50 - +0.39%""","699013
"
"""PHM""","""PulteGroup"," Inc. """,20.69,"""11/12/2014""","""4:00pm""","""-0.28 - -1.34%""","5908360
"
"""PKI""","""PerkinElmer"," Inc.""",43.77,"""11/12/2014""","""4:00pm""","""-0.22 - -0.50%""","429025
"
"""PLD""","""ProLogis"," Inc. Co""",40.98,"""11/12/2014""","""4:00pm""","""-0.67 - -1.61%""","2381680
"
"""PLL""","""Pall Corporation """,93.22,"""11/12/2014""","""4:00pm""","""-0.62 - -0.66%""","1168175
"
"""PM""","""Philip Morris Int""",87.90,"""11/12/2014""","""4:02pm""","""-0.19 - -0.22%""","2746978
"
"""PNC""","""PNC Financial Ser""",88.04,"""11/12/2014""","""4:00pm""","""-0.20 - -0.23%""","1921729
"
"""PNR""","""Pentair plc. Ordi""",68.44,"""11/12/2014""","""4:00pm""","""+0.32 - +0.47%""","746171
"
"""PNW""","""Pinnacle West Cap""",61.80,"""11/12/2014""","""4:02pm""","""-1.02 - -1.62%""","1091363
"
"""POM""","""PEPCO Holdings"," I""",27.545,"""11/12/2014""","""4:00pm""","""+0.035 - +0.13%""","1316995
"
"""PPG""","""PPG Industries"," I""",203.86,"""11/12/2014""","""4:00pm""","""-1.40 - -0.68%""","818020
"
"""PPL""","""PP&L Corporation """,35.86,"""11/12/2014""","""4:00pm""","""-0.71 - -1.94%""","4859806
"
"""PRGO""","""Perrigo Company p""",154.87,"""11/12/2014""","""4:02pm""","""-0.57 - -0.37%""","1390268
"
"""PRU""","""Prudential Financ""",85.26,"""11/12/2014""","""4:02pm""","""-0.85 - -0.99%""","3172081
"
"""PSA""","""Public Storage Co""",185.95,"""11/12/2014""","""4:00pm""","""-1.40 - -0.75%""","430305
"
"""PSX""","""Phillips 66 Commo""",73.03,"""11/12/2014""","""4:00pm""","""-0.11 - -0.15%""","3255509
"
"""PVH""","""PVH Corp. Common """,119.08,"""11/12/2014""","""4:00pm""","""+2.30 - +1.97%""","1115402
"
"""PWR""","""Quanta Services"," """,34.09,"""11/12/2014""","""4:02pm""","""+0.01 - +0.03%""","1091267
"
"""PX""","""Praxair"," Inc. Com""",126.20,"""11/12/2014""","""4:00pm""","""-0.50 - -0.39%""","867009
"
"""PXD""","""Pioneer Natural R""",170.31,"""11/12/2014""","""4:00pm""","""-1.47 - -0.86%""","1592935
"
"""QCOM""","""QUALCOMM Incorpor""",70.29,"""11/12/2014""","""4:00pm""","""+0.65 - +0.93%""","9337554
"
"""QEP""","""QEP Resources"," In""",24.47,"""11/12/2014""","""4:00pm""","""-0.36 - -1.45%""","2954730
"
"""R""","""Ryder System"," Inc""",92.32,"""11/12/2014""","""4:00pm""","""-0.38 - -0.41%""","392693
"
"""RAI""","""Reynolds American""",65.12,"""11/12/2014""","""4:01pm""","""+0.06 - +0.09%""","1127720
"
"""REGN""","""Regeneron Pharmac""",401.05,"""11/12/2014""","""3:59pm""","""+2.69 - +0.68%""","585268
"
"""RF""","""Regions Financial""",10.21,"""11/12/2014""","""4:02pm""","""+0.02 - +0.20%""","12188421
"
"""RHI""","""Robert Half Inter""",57.65,"""11/12/2014""","""4:00pm""","""+1.04 - +1.84%""","1568902
"
"""RHT""","""Red Hat"," Inc. Com""",61.41,"""11/12/2014""","""4:00pm""","""+0.11 - +0.18%""","1158695
"
"""RIG""","""Transocean Ltd (S""",27.03,"""11/12/2014""","""4:00pm""","""-0.94 - -3.36%""","13048849
"
"""RL""","""Ralph Lauren Corp""",172.93,"""11/12/2014""","""4:01pm""","""+1.86 - +1.09%""","839042
"
"""ROK""","""Rockwell Automati""",112.44,"""11/12/2014""","""4:00pm""","""-0.42 - -0.37%""","1521467
"
"""ROP""","""Roper Industries","""",156.71,"""11/12/2014""","""4:00pm""","""-0.71 - -0.45%""","302138
"
"""ROST""","""Ross Stores"," Inc.""",82.79,"""11/12/2014""","""4:00pm""","""+0.86 - +1.05%""","1699854
"
"""RRC""","""Range Resources C""",72.30,"""11/12/2014""","""4:00pm""","""-1.69 - -2.28%""","1678450
"
"""RSG""","""Republic Services""",39.64,"""11/12/2014""","""4:00pm""","""+0.23 - +0.58%""","1514149
"
"""RTN""","""Raytheon Company """,103.40,"""11/12/2014""","""4:03pm""","""-0.34 - -0.33%""","1699760
"
"""SBUX""","""Starbucks Corpora""",77.85,"""11/12/2014""","""4:00pm""","""+0.12 - +0.15%""","2581416
"
"""SCG""","""SCANA Corporation""",56.32,"""11/12/2014""","""4:00pm""","""-0.69 - -1.21%""","1127619
"
"""SCHW""","""Charles Schwab Co""",28.78,"""11/12/2014""","""4:01pm""","""-0.07 - -0.24%""","5910422
"
"""SE""","""Spectra Energy Co""",38.955,"""11/12/2014""","""4:00pm""","""-0.375 - -0.95%""","2957897
"
"""SEE""","""Sealed Air Corpor""",38.48,"""11/12/2014""","""4:02pm""","""+0.36 - +0.94%""","3082144
"
"""SHW""","""Sherwin-Williams """,238.10,"""11/12/2014""","""4:03pm""","""+1.03 - +0.43%""","428091
"
"""SIAL""","""Sigma-Aldrich Cor""",135.64,"""11/12/2014""","""4:00pm""","""-0.25 - -0.18%""","414968
"
"""SJM""","""J.M. Smucker Comp""",100.38,"""11/12/2014""","""4:03pm""","""-3.70 - -3.55%""","2132502
"
"""SLB""","""Schlumberger N.V.""",97.43,"""11/12/2014""","""4:01pm""","""-0.93 - -0.95%""","6604645
"
"""SNA""","""Snap-On Incorpora""",136.04,"""11/12/2014""","""4:01pm""","""+0.33 - +0.24%""","326277
"
"""SNDK""","""SanDisk Corporati""",92.83,"""11/12/2014""","""4:00pm""","""+0.15 - +0.16%""","1972018
"
"""SNI""","""Scripps Networks """,73.50,"""11/12/2014""","""4:02pm""","""+0.01 - +0.01%""","778977
"
"""SO""","""Southern Company """,47.10,"""11/12/2014""","""4:01pm""","""-0.48 - -1.01%""","7011035
"
"""SPG""","""Simon Property Gr""",178.32,"""11/12/2014""","""4:01pm""","""-0.99 - -0.55%""","1417433
"
"""SPLS""","""Staples"," Inc.""",13.38,"""11/12/2014""","""3:59pm""","""+0.34 - +2.61%""","14517081
"
"""SRCL""","""Stericycle"," Inc.""",127.69,"""11/12/2014""","""4:00pm""","""+0.06 - +0.05%""","158167
"
"""SRE""","""Sempra Energy Com""",110.64,"""11/12/2014""","""4:00pm""","""-1.85 - -1.64%""","1102762
"
"""STI""","""SunTrust Banks"," I""",39.85,"""11/12/2014""","""4:00pm""","""+0.09 - +0.23%""","1970717
"
"""STJ""","""St. Jude Medical","""",65.68,"""11/12/2014""","""4:02pm""","""-0.10 - -0.15%""","1158668
"
"""STT""","""State Street Corp""",77.45,"""11/12/2014""","""4:03pm""","""-0.23 - -0.30%""","2143311
"
"""STX""","""Seagate Technolog""",62.32,"""11/12/2014""","""4:00pm""","""+0.51 - +0.83%""","1805681
"
"""STZ""","""Constellation Bra""",94.02,"""11/12/2014""","""4:03pm""","""+0.18 - +0.19%""","1454034
"
"""SWK""","""Stanley Black & D""",96.21,"""11/12/2014""","""4:01pm""","""+0.38 - +0.40%""","1185642
"
"""SWN""","""Southwestern Ener""",34.41,"""11/12/2014""","""4:04pm""","""-0.95 - -2.69%""","5242757
"
"""SWY""","""Safeway Inc. Comm""",34.88,"""11/12/2014""","""4:02pm""","""-0.02 - -0.06%""","1038557
"
"""SYK""","""Stryker Corporati""",88.58,"""11/12/2014""","""4:03pm""","""-0.10 - -0.11%""","600519
"
"""SYMC""","""Symantec Corporat""",25.12,"""11/12/2014""","""4:00pm""","""-0.07 - -0.28%""","3423054
"
"""SYY""","""Sysco Corporation""",38.94,"""11/12/2014""","""4:01pm""","""+0.42 - +1.09%""","3605546
"
"""T""","""AT&T Inc.""",35.40,"""11/12/2014""","""4:00pm""","""+0.30 - +0.85%""","18308810
"
"""TAP""","""Molson Coors Brew""",75.36,"""11/12/2014""","""4:01pm""","""-0.85 - -1.12%""","1082190
"
"""TDC""","""Teradata Corporat""",44.57,"""11/12/2014""","""4:00pm""","""+0.86 - +1.97%""","1414072
"
"""TE""","""TECO Energy"," Inc.""",19.33,"""11/12/2014""","""4:02pm""","""-0.29 - -1.48%""","3526187
"
"""TEG""","""Integrys Energy G""",71.80,"""11/12/2014""","""4:01pm""","""-1.05 - -1.44%""","507408
"
"""TEL""","""TE Connectivity L""",61.54,"""11/12/2014""","""4:00pm""","""-0.15 - -0.24%""","1343563
"
"""TGT""","""Target Corporatio""",66.72,"""11/12/2014""","""4:02pm""","""+1.00 - +1.52%""","6130662
"
"""THC""","""Tenet Healthcare """,48.09,"""11/12/2014""","""4:00pm""","""-0.18 - -0.37%""","1987057
"
"""TIF""","""Tiffany & Co. Com""",102.89,"""11/12/2014""","""4:01pm""","""+2.95 - +2.95%""","1368388
"
"""TJX""","""TJX Companies"," In""",63.73,"""11/12/2014""","""4:01pm""","""+0.48 - +0.76%""","5904204
"
"""TMK""","""Torchmark Corpora""",53.245,"""11/12/2014""","""4:00pm""","""+0.065 - +0.12%""","623729
"
"""TMO""","""Thermo Fisher Sci""",118.51,"""11/12/2014""","""4:04pm""","""+0.21 - +0.18%""","1455255
"
"""TRIP""","""TripAdvisor"," Inc.""",70.38,"""11/12/2014""","""4:00pm""","""+0.39 - +0.56%""","2508047
"
"""TROW""","""T. Rowe Price Gro""",82.71,"""11/12/2014""","""4:00pm""","""-0.46 - -0.55%""","1511266
"
"""TRV""","""The Travelers Com""",103.06,"""11/12/2014""","""4:01pm""","""+0.12 - +0.12%""","1443653
"
"""TSCO""","""Tractor Supply Co""",73.88,"""11/12/2014""","""3:59pm""","""+0.53 - +0.72%""","630976
"
"""TSN""","""Tyson Foods"," Inc.""",39.87,"""11/12/2014""","""4:02pm""","""-0.78 - -1.92%""","4176678
"
"""TSO""","""Tesoro Corporatio""",72.84,"""11/12/2014""","""4:02pm""","""+0.12 - +0.17%""","3133400
"
"""TSS""","""Total System Serv""",33.73,"""11/12/2014""","""4:02pm""","""-0.01 - -0.03%""","628171
"
"""TWC""","""Time Warner Cable""",136.48,"""11/12/2014""","""4:00pm""","""+1.70 - +1.26%""","5824254
"
"""TWX""","""Time Warner Inc. """,77.68,"""11/12/2014""","""4:00pm""","""-0.36 - -0.46%""","4794362
"
"""TXN""","""Texas Instruments""",51.27,"""11/12/2014""","""4:00pm""","""-0.045 - -0.09%""","3985039
"
"""TXT""","""Textron Inc. Comm""",42.09,"""11/12/2014""","""4:00pm""","""+0.29 - +0.69%""","1476002
"
"""TYC""","""Tyco Internationa""",43.35,"""11/12/2014""","""4:00pm""","""-0.04 - -0.09%""","2400354
"
"""UA""","""Under Armour"," Inc""",69.15,"""11/12/2014""","""4:04pm""","""+0.83 - +1.21%""","1839940
"
"""UHS""","""Universal Health """,99.06,"""11/12/2014""","""4:02pm""","""+0.24 - +0.24%""","1541231
"
"""UNH""","""UnitedHealth Grou""",95.68,"""11/12/2014""","""4:01pm""","""-0.01 - -0.01%""","2848764
"
"""UNM""","""Unum Group Common""",34.53,"""11/12/2014""","""4:02pm""","""+0.20 - +0.58%""","1870962
"
"""UNP""","""Union Pacific Cor""",120.71,"""11/12/2014""","""4:02pm""","""-0.53 - -0.44%""","3291154
"
"""UPS""","""United Parcel Ser""",108.62,"""11/12/2014""","""4:00pm""","""-0.14 - -0.13%""","3529951
"
"""URBN""","""Urban Outfitters","""",32.03,"""11/12/2014""","""4:00pm""","""+1.22 - +3.96%""","2410494
"
"""URI""","""United Rentals"," I""",114.43,"""11/12/2014""","""4:05pm""","""+0.45 - +0.39%""","985618
"
"""USB""","""U.S. Bancorp Comm""",43.94,"""11/12/2014""","""4:04pm""","""-0.09 - -0.20%""","4874727
"
